"lag","cause","exposure","analysis","exposure_change","central.est","ll.est","ul.est"
1,"assault","tmean","poverty5",5,0.0261590028791654,0.0145759118161987,0.0377420939421321
1,"assault","tmean","poverty5",10,0.0523180057583309,0.0291518236323973,0.0754841878842644
1,"suicide","tmean","poverty5",0,0,0,0
1,"suicide","tmean","poverty5",1,0.0137190028701954,0.000712681014259428,0.0267253247261313
1,"suicide","tmean","poverty5",5,0.0685950143509768,0.00356340507129714,0.133626623630656
1,"suicide","tmean","poverty5",10,0.137190028701953,0.00712681014259425,0.267253247261313
1,"All_violence","tmean","education1",0,0,0,0
1,"All_violence","tmean","education1",1,0.00335339812073836,-0.000276515002272332,0.00698331124374905
1,"All_violence","tmean","education1",5,0.0167669906036918,-0.00138257501136165,0.0349165562187452
1,"All_violence","tmean","education1",10,0.0335339812073836,-0.00276515002272331,0.0698331124374904
1,"assault","tmean","education1",0,0,0,0
1,"assault","tmean","education1",1,0.00323515092821279,-0.000405603818083922,0.0068759056745095
1,"assault","tmean","education1",5,0.0161757546410639,-0.0020280190904196,0.0343795283725474
1,"assault","tmean","education1",10,0.0323515092821279,-0.00405603818083921,0.068759056745095
1,"suicide","tmean","education1",0,0,0,0
1,"suicide","tmean","education1",1,0.00533204610011904,-0.00888415586118504,0.0195482480614231
1,"suicide","tmean","education1",5,0.0266602305005952,-0.0444207793059252,0.0977412403071157
1,"suicide","tmean","education1",10,0.0533204610011904,-0.0888415586118504,0.195482480614231
1,"All_violence","tmean","education2",0,0,0,0
1,"All_violence","tmean","education2",1,0.00164563558832094,-0.00123659790581809,0.00452786908245996
1,"All_violence","tmean","education2",5,0.00822817794160466,-0.00618298952909044,0.0226393454122998
1,"All_violence","tmean","education2",10,0.0164563558832093,-0.0123659790581809,0.0452786908245996
1,"assault","tmean","education2",0,0,0,0
1,"assault","tmean","education2",1,0.00175192787363465,-0.00114891038243343,0.00465276612970272
1,"assault","tmean","education2",5,0.00875963936817321,-0.00574455191216715,0.0232638306485136
1,"assault","tmean","education2",10,0.0175192787363464,-0.0114891038243343,0.0465276612970272
1,"suicide","tmean","education2",0,0,0,0
1,"suicide","tmean","education2",1,0.00741033417819025,-0.00457915116278945,0.01939981951917
1,"suicide","tmean","education2",5,0.0370516708909513,-0.0228957558139473,0.0969990975958498
1,"suicide","tmean","education2",10,0.0741033417819025,-0.0457915116278944,0.193998195191699
1,"All_violence","tmean","education3",0,0,0,0
1,"All_violence","tmean","education3",1,0.00424196648494099,0.00169661495762893,0.00678731801225305
1,"All_violence","tmean","education3",5,0.0212098324247049,0.00848307478814461,0.0339365900612652
1,"All_violence","tmean","education3",10,0.0424196648494098,0.0169661495762892,0.0678731801225304
1,"assault","tmean","education3",0,0,0,0
1,"assault","tmean","education3",1,0.00409513428742338,0.00153561813357213,0.00665465044127464
1,"assault","tmean","education3",5,0.0204756714371169,0.00767809066786062,0.0332732522063731
1,"assault","tmean","education3",10,0.0409513428742338,0.0153561813357213,0.0665465044127463
1,"suicide","tmean","education3",0,0,0,0
1,"suicide","tmean","education3",1,0.0140190521326832,0.002376942338839,0.0256611619265274
1,"suicide","tmean","education3",5,0.0700952606634159,0.011884711694195,0.128305809632637
1,"suicide","tmean","education3",10,0.140190521326832,0.0237694233883899,0.256611619265273
1,"All_violence","tmean","education4",0,0,0,0
1,"All_violence","tmean","education4",1,0.00384443339588132,0.00141426406720205,0.00627460272456058
1,"All_violence","tmean","education4",5,0.0192221669794065,0.00707132033601022,0.0313730136228029
1,"All_violence","tmean","education4",10,0.0384443339588131,0.0141426406720205,0.0627460272456058
1,"assault","tmean","education4",0,0,0,0
1,"assault","tmean","education4",1,0.0034549708053889,0.00102026030467,0.00588968130610781
