"lag","cause","exposure","analysis","exposure_change","central.est","ll.est","ul.est"
1,"All_violence","tmean","nonwhite3",10,0.0232302193918293,-0.00695684866668557,0.0534172874503441
1,"assault","tmean","nonwhite3",0,0,0,0
1,"assault","tmean","nonwhite3",1,0.00267522456374986,-0.000361297435195891,0.00571174656269561
1,"assault","tmean","nonwhite3",5,0.0133761228187493,-0.00180648717597946,0.028558732813478
1,"assault","tmean","nonwhite3",10,0.0267522456374986,-0.0036129743519589,0.057117465626956
1,"suicide","tmean","nonwhite3",0,0,0,0
1,"suicide","tmean","nonwhite3",1,0.00443628153506201,-0.0100648746965007,0.0189374377666247
1,"suicide","tmean","nonwhite3",5,0.02218140767531,-0.0503243734825034,0.0946871888331234
1,"suicide","tmean","nonwhite3",10,0.0443628153506201,-0.100648746965007,0.189374377666247
1,"All_violence","tmean","nonwhite4",0,0,0,0
1,"All_violence","tmean","nonwhite4",1,0.00487450692605979,0.00231193556863075,0.00743707828348883
1,"All_violence","tmean","nonwhite4",5,0.0243725346302989,0.0115596778431537,0.0371853914174441
1,"All_violence","tmean","nonwhite4",10,0.0487450692605979,0.0231193556863075,0.0743707828348883
1,"assault","tmean","nonwhite4",0,0,0,0
1,"assault","tmean","nonwhite4",1,0.0049640658797594,0.00239206377899442,0.00753606798052438
1,"assault","tmean","nonwhite4",5,0.024820329398797,0.0119603188949721,0.0376803399026218
1,"assault","tmean","nonwhite4",10,0.049640658797594,0.0239206377899442,0.0753606798052438
1,"suicide","tmean","nonwhite4",0,0,0,0
1,"suicide","tmean","nonwhite4",1,0.0015185845182749,-0.0109718339113385,0.0140090029478883
1,"suicide","tmean","nonwhite4",5,0.00759292259137448,-0.0548591695566924,0.0700450147394413
1,"suicide","tmean","nonwhite4",10,0.015185845182749,-0.109718339113385,0.140090029478883
1,"All_violence","tmean","nonwhite5",0,0,0,0
1,"All_violence","tmean","nonwhite5",1,0.00446233401073505,0.00220692518393011,0.00671774283753999
